split,family,method,pr_auc,roc_auc,youden_threshold,sensitivity,precision,specificity,accuracy,f1,youden_j,best_C,best_cv_roc_auc,n_nonzero_coefs
rep4_fold4,Functional linear,Functional linear SVM,0.8855096557180083,0.9128325942350333,0.17587939698492464,0.8571428571428571,0.8648648648648649,0.9667405764966741,0.9449378330373002,0.8609865470852018,0.8238834336395313,0.000774263682681127,0.9191778057229814,343
rep5_fold0,Functional linear,Functional logistic regression (L2),0.8581559918370529,0.9234832177310053,0.4020100502512563,0.8288288288288288,0.7603305785123967,0.9358407079646017,0.9147424511545293,0.7931034482758621,0.7646695367934306,0.005994842503189409,0.9131971462264966,343
rep5_fold0,Functional linear,Functional logistic regression (L1),0.8256196524545183,0.9087339551941322,0.4170854271356784,0.8558558558558559,0.7142857142857143,0.915929203539823,0.9040852575488455,0.7786885245901639,0.771785059395679,0.046415888336127774,0.9147511593887142,39
rep5_fold0,Functional linear,Functional linear SVM,0.861404633479083,0.9241808179861276,0.1407035175879397,0.8198198198198198,0.7583333333333333,0.9358407079646017,0.9129662522202486,0.7878787878787878,0.7556605277844215,0.000774263682681127,0.9145276852687603,343
rep5_fold1,Functional linear,Functional logistic regression (L2),0.8438293573644198,0.8890616279996811,0.40703517587939697,0.8108108108108109,0.7317073170731707,0.9269911504424779,0.9040852575488455,0.7692307692307693,0.7378019612532887,0.046415888336127774,0.9258092896344943,343
rep5_fold1,Functional linear,Functional logistic regression (L1),0.8466710924184122,0.8948816072709878,0.4020100502512563,0.8018018018018018,0.6742424242424242,0.9048672566371682,0.8845470692717584,0.7325102880658436,0.7066690584389699,0.3593813663804626,0.9251576111577979,102
rep5_fold1,Functional linear,Functional linear SVM,0.8454790599934402,0.8897990911265248,0.1708542713567839,0.7927927927927928,0.8461538461538461,0.9646017699115044,0.9307282415630551,0.8186046511627907,0.7573945627042971,0.005994842503189409,0.9261663917333249,343
rep5_fold2,Functional linear,Functional logistic regression (L2),0.8269937366488295,0.8917682926829268,0.3919597989949749,0.7857142857142857,0.7927927927927928,0.9490022172949002,0.91651865008881,0.7892376681614349,0.734716503009186,0.005994842503189409,0.9249270794696358,343
rep5_fold2,Functional linear,Functional logistic regression (L1),0.8259599347396046,0.8939063984795692,0.5175879396984925,0.7767857142857143,0.8365384615384616,0.9623059866962306,0.9253996447602132,0.8055555555555556,0.7390917009819449,0.3593813663804626,0.9211580506842992,99
rep5_fold2,Functional linear,Functional linear SVM,0.8297613979660302,0.8938272093759899,0.1407035175879397,0.7857142857142857,0.7927927927927928,0.9490022172949002,0.91651865008881,0.7892376681614349,0.734716503009186,0.000774263682681127,0.9255268099797431,343
rep5_fold3,Functional linear,Functional logistic regression (L2),0.882369102195233,0.9259977827050998,0.4271356783919598,0.875,0.7777777777777778,0.9379157427937915,0.9253996447602132,0.8235294117647058,0.8129157427937916,0.046415888336127774,0.9164576338315111,343
rep5_fold3,Functional linear,Functional logistic regression (L1),0.8790717560068468,0.9251267025657269,0.4723618090452261,0.8660714285714286,0.7886178861788617,0.9423503325942351,0.9271758436944938,0.825531914893617,0.8084217611656637,0.3593813663804626,0.9167192159155977,94
rep5_fold3,Functional linear,Functional linear SVM,0.8846867417845249,0.9277201457079506,0.1457286432160804,0.8839285714285714,0.7615384615384615,0.9312638580931264,0.9218472468916519,0.8181818181818182,0.8151924295216979,0.005994842503189409,0.9167311215734621,343
rep5_fold4,Functional linear,Functional logistic regression (L2),0.9083532913008173,0.9520114032309154,0.4120603015075377,0.875,0.8448275862068966,0.9600886917960089,0.9431616341030196,0.8596491228070176,0.8350886917960088,0.005994842503189409,0.9012508850858879,343
rep5_fold4,Functional linear,Functional logistic regression (L1),0.8840717237685878,0.9463493823249921,0.457286432160804,0.8482142857142857,0.7983193277310925,0.9467849223946785,0.9271758436944938,0.8225108225108225,0.7949992081089641,0.046415888336127774,0.9031159184656558,45
rep5_fold4,Functional linear,Functional linear SVM,0.9105115062722601,0.953515996198923,0.1457286432160804,0.875,0.8305084745762712,0.9556541019955654,0.9396092362344582,0.8521739130434782,0.8306541019955653,0.000774263682681127,0.9029029028753619,343
rep6_fold0,Functional linear,Functional logistic regression (L2),0.8249733433946936,0.8840987004703821,0.3869346733668342,0.8198198198198198,0.7398373983739838,0.9292035398230089,0.9076376554174067,0.7777777777777778,0.7490233596428286,0.005994842503189409,0.9204502681896937,343
rep6_fold0,Functional linear,Functional logistic regression (L1),0.7947939243975908,0.8708442956230568,0.40703517587939697,0.8288288288288288,0.6618705035971223,0.8960176991150443,0.8827708703374778,0.736,0.7248465279438729,0.046415888336127774,0.9199458433191197,49
rep6_fold0,Functional linear,Functional linear SVM,0.8277124214217033,0.8867097185681256,0.1457286432160804,0.8108108108108109,0.7377049180327869,0.9292035398230089,0.9058614564831261,0.7725321888412017,0.7400143506338197,0.000774263682681127,0.9205605873544496,343
rep6_fold1,Functional linear,Functional logistic regression (L2),0.8912731061800409,0.942677190464801,0.44221105527638194,0.8558558558558559,0.8189655172413793,0.9535398230088495,0.9342806394316163,0.8370044052863436,0.8093956788647054,0.005994842503189409,0.9075150521681692,343
rep6_fold1,Functional linear,Functional logistic regression (L1),0.8958311014515737,0.9448895798453321,0.4824120603015075,0.8738738738738738,0.8362068965517241,0.9579646017699115,0.9413854351687388,0.8546255506607929,0.8318384756437853,0.3593813663804626,0.9071546301195527,89
rep6_fold1,Functional linear,Functional linear SVM,0.8943185262622575,0.9440923224109065,0.1407035175879397,0.8648648648648649,0.8205128205128205,0.9535398230088495,0.9360568383658969,0.8421052631578947,0.8184046878737146,0.000774263682681127,0.9095274258976833,343
rep6_fold2,Functional linear,Functional logistic regression (L2),0.8610975310563682,0.9151686727906241,0.49748743718592964,0.8125,0.8425925925925926,0.9623059866962306,0.9325044404973357,0.8272727272727273,0.7748059866962307,0.046415888336127774,0.913169500613329,343
rep6_fold2,Functional linear,Functional logistic regression (L1),0.8619145212285176,0.9193458980044346,0.4020100502512563,0.8214285714285714,0.7540983606557377,0.9334811529933481,0.911190053285968,0.7863247863247863,0.7549097244219194,0.3593813663804626,0.9103478810987957,100
rep6_fold2,Functional linear,Functional linear SVM,0.861729562799069,0.9163763066202091,0.15075376884422112,0.8214285714285714,0.8440366972477065,0.9623059866962306,0.9342806394316163,0.832579185520362,0.7837345581248019,0.005994842503189409,0.9136905943984523,343
rep6_fold3,Functional linear,Functional logistic regression (L2),0.8588938433271375,0.8950150459296801,0.4221105527638191,0.8214285714285714,0.7479674796747967,0.9312638580931264,0.9094138543516874,0.7829787234042553,0.7526924295216979,0.046415888336127774,0.9247584983960359,343
rep6_fold3,Functional linear,Functional logistic regression (L1),0.8544234613762691,0.8899667405764966,0.507537688442211,0.8214285714285714,0.8,0.9490022172949002,0.9236234458259325,0.8105726872246696,0.7704307887234716,0.3593813663804626,0.9277945962964178,103
rep6_fold3,Functional linear,Functional linear SVM,0.8579724304260309,0.8927779537535635,0.15075376884422112,0.8214285714285714,0.773109243697479,0.9401330376940134,0.91651865008881,0.7965367965367965,0.7615616091225847,0.005994842503189409,0.9264453110782058,343
rep6_fold4,Functional linear,Functional logistic regression (L2),0.8673544360167095,0.9202367754197022,0.48743718592964824,0.8035714285714286,0.8108108108108109,0.9534368070953437,0.9236234458259325,0.8071748878923767,0.7570082356667722,0.046415888336127774,0.918769712512334,343
rep6_fold4,Functional linear,Functional logistic regression (L1),0.8685747224092332,0.922592651251188,0.5527638190954774,0.8035714285714286,0.7964601769911505,0.9490022172949002,0.9200710479573713,0.8,0.7525736458663288,0.3593813663804626,0.9142499684885637,95
rep6_fold4,Functional linear,Functional linear SVM,0.863023682811253,0.9186925878999049,0.1306532663316583,0.8214285714285714,0.7796610169491526,0.9423503325942351,0.9182948490230906,0.8,0.7637789040228065,0.000774263682681127,0.9204213244792168,343
rep7_fold0,Functional linear,Functional logistic regression (L2),0.8436581693900678,0.8789962528900581,0.36180904522613067,0.8018018018018018,0.7672413793103449,0.9402654867256637,0.9129662522202486,0.7841409691629956,0.7420672885274655,0.005994842503189409,0.9208766742403022,343
rep7_fold0,Functional linear,Functional logistic regression (L1),0.82189238038028,0.8762257833054293,0.3869346733668342,0.8108108108108109,0.6766917293233082,0.9048672566371682,0.8863232682060391,0.7377049180327869,0.715678067447979,0.046415888336127774,0.9241226168120875,36
rep7_fold0,Functional linear,Functional linear SVM,0.8473383342967399,0.8794347444789924,0.1306532663316583,0.8018018018018018,0.7807017543859649,0.9446902654867256,0.91651865008881,0.7911111111111111,0.7464920672885276,0.000774263682681127,0.9202097793270877,343
rep7_fold1,Functional linear,Functional logistic regression (L2),0.8406662294560008,0.9054452682771267,0.3969849246231156,0.8198198198198198,0.728,0.9247787610619469,0.9040852575488455,0.7711864406779662,0.7445985808817666,0.046415888336127774,0.9171040354681302,343
rep7_fold1,Functional linear,Functional logistic regression (L1),0.8403233081850763,0.9043689707406523,0.48743718592964824,0.8108108108108109,0.7563025210084033,0.9358407079646017,0.911190053285968,0.782608695652174,0.7466515187754126,0.3593813663804626,0.921296302060098,101
rep7_fold1,Functional linear,Functional linear SVM,0.8419561932376568,0.9057442398150362,0.15075376884422112,0.8198198198198198,0.7165354330708661,0.9203539823008849,0.9005328596802842,0.7647058823529411,0.7401738021207047,0.005994842503189409,0.9180993979132731,343
rep7_fold2,Functional linear,Functional logistic regression (L2),0.8718955677509594,0.9250871080139372,0.3768844221105528,0.8571428571428571,0.7441860465116279,0.926829268292683,0.9129662522202486,0.7966804979253111,0.7839721254355401,0.046415888336127774,0.9122896588933107,343
rep7_fold2,Functional linear,Functional logistic regression (L1),0.8709045298112352,0.9237408932530885,0.38190954773869346,0.8571428571428571,0.7559055118110236,0.9312638580931264,0.91651865008881,0.803347280334728,0.7884067152359835,0.3593813663804626,0.9104926504745364,86
rep7_fold2,Functional linear,Functional linear SVM,0.8770256215871599,0.9354014887551473,0.15075376884422112,0.8660714285714286,0.8083333333333333,0.9490022172949002,0.9325044404973357,0.8362068965517241,0.8150736458663288,0.000774263682681127,0.913142111409727,343
rep7_fold3,Functional linear,Functional logistic regression (L2),0.8691046965790541,0.924394203357618,0.40703517587939697,0.8303571428571429,0.775,0.9401330376940134,0.9182948490230906,0.8017241379310345,0.7704901805511564,0.005994842503189409,0.9132056260844266,343
rep7_fold3,Functional linear,Functional logistic regression (L1),0.8385752642490615,0.9178808995882166,0.3869346733668342,0.8928571428571429,0.7092198581560284,0.9090909090909091,0.9058614564831261,0.7905138339920948,0.801948051948052,0.046415888336127774,0.91397229985681,40
rep7_fold3,Functional linear,Functional linear SVM,0.8715317156757598,0.9261957554640481,0.1306532663316583,0.8303571428571429,0.7815126050420168,0.9423503325942351,0.9200710479573713,0.8051948051948052,0.7727074754513779,0.000774263682681127,0.9125789385603131,343
rep7_fold4,Functional linear,Functional logistic regression (L2),0.8940931141306365,0.9276805511561609,0.4170854271356784,0.8392857142857143,0.8468468468468469,0.9623059866962306,0.9378330373001776,0.8430493273542601,0.8015917009819449,0.046415888336127774,0.9159281515176476,343
rep7_fold4,Functional linear,Functional logistic regression (L1),0.8926395614804784,0.9271064301552105,0.4623115577889447,0.8392857142857143,0.8703703703703703,0.9689578713968958,0.9431616341030196,0.8545454545454545,0.80824358568261,0.3593813663804626,0.91532162940216,108
rep7_fold4,Functional linear,Functional linear SVM,0.8962781351330492,0.9302541970224898,0.15075376884422112,0.8392857142857143,0.8468468468468469,0.9623059866962306,0.9378330373001776,0.8430493273542601,0.8015917009819449,0.005994842503189409,0.9173027845983297,343
rep8_fold0,Functional linear,Functional logistic regression (L2),0.8423545010801624,0.9019572670015148,0.4020100502512563,0.7837837837837838,0.7909090909090909,0.9491150442477876,0.91651865008881,0.7873303167420814,0.7328988280315714,0.005994842503189409,0.917862989822279,343
rep8_fold0,Functional linear,Functional logistic regression (L1),0.8087262082842993,0.886968827234314,0.3869346733668342,0.7747747747747747,0.6991869918699187,0.918141592920354,0.8898756660746003,0.7350427350427351,0.6929163676951289,0.046415888336127774,0.9171326008694118,43
rep8_fold0,Functional linear,Functional linear SVM,0.8449831328504801,0.9027146615642191,0.12562814070351758,0.7837837837837838,0.8055555555555556,0.9535398230088495,0.9200710479573713,0.7945205479452054,0.7373236067926334,0.000774263682681127,0.9186810807819865,343
rep8_fold1,Functional linear,Functional logistic regression (L2),0.8468344953494181,0.9099896356533524,0.4170854271356784,0.8288288288288288,0.8214285714285714,0.9557522123893806,0.9307282415630551,0.8251121076233184,0.7845810412182095,0.046415888336127774,0.9198006646816133,343
rep8_fold1,Functional linear,Functional logistic regression (L1),0.8440474119914135,0.9081160806824525,0.47738693467336685,0.8288288288288288,0.8141592920353983,0.9535398230088495,0.9289520426287744,0.8214285714285714,0.7823686518376785,0.3593813663804626,0.9205931643617223,93
rep8_fold1,Functional linear,Functional linear SVM,0.8471122604374739,0.909850115602328,0.1658291457286432,0.8108108108108109,0.8333333333333334,0.9601769911504425,0.9307282415630551,0.821917808219178,0.7709878019612533,0.005994842503189409,0.9201835655569042,343
rep8_fold2,Functional linear,Functional logistic regression (L2),0.849735955401459,0.9115655685777637,0.36180904522613067,0.8303571428571429,0.7815126050420168,0.9423503325942351,0.9200710479573713,0.8051948051948052,0.7727074754513779,0.005994842503189409,0.9122395184039875,343
rep8_fold2,Functional linear,Functional logistic regression (L1),0.8148540201658543,0.903032942667089,0.3869346733668342,0.8214285714285714,0.71875,0.9201773835920177,0.9005328596802842,0.7666666666666667,0.7416059550205891,0.046415888336127774,0.9144888462889809,38
rep8_fold2,Functional linear,Functional linear SVM,0.8535461494114396,0.912634621476085,0.135678391959799,0.8125,0.8272727272727273,0.9578713968957872,0.9289520426287744,0.8198198198198198,0.7703713968957873,0.000774263682681127,0.912414917449972,343
rep8_fold3,Functional linear,Functional logistic regression (L2),0.8923492401632783,0.9369654735508393,0.40703517587939697,0.8660714285714286,0.782258064516129,0.9401330376940134,0.9253996447602132,0.8220338983050848,0.806204466265442,0.005994842503189409,0.9077948076145844,343
rep8_fold3,Functional linear,Functional logistic regression (L1),0.8907281999498311,0.9383116883116884,0.457286432160804,0.8571428571428571,0.7741935483870968,0.9379157427937915,0.9218472468916519,0.8135593220338984,0.7950585999366486,0.3593813663804626,0.9046216509676949,94
rep8_fold3,Functional linear,Functional linear SVM,0.89373233148461,0.9383314855875832,0.1407035175879397,0.8660714285714286,0.782258064516129,0.9401330376940134,0.9253996447602132,0.8220338983050848,0.806204466265442,0.000774263682681127,0.9084828679719443,343
rep8_fold4,Functional linear,Functional logistic regression (L2),0.8579829796708606,0.8948764649984161,0.4120603015075377,0.8482142857142857,0.7661290322580645,0.9356984478935698,0.9182948490230906,0.8050847457627118,0.7839127336078555,0.005994842503189409,0.9190787437406309,343
rep8_fold4,Functional linear,Functional logistic regression (L1),0.8731757274853598,0.9063390877415267,0.4221105527638191,0.8660714285714286,0.7293233082706767,0.9201773835920177,0.9094138543516874,0.7918367346938775,0.7862488121634463,0.3593813663804626,0.9167621379597719,110
rep8_fold4,Functional linear,Functional linear SVM,0.861178534320829,0.8959059233449477,0.22613065326633167,0.8482142857142857,0.7786885245901639,0.9401330376940134,0.9218472468916519,0.811965811965812,0.7883473234082992,0.000774263682681127,0.9204736809433104,343
rep9_fold0,Functional linear,Functional logistic regression (L2),0.9009664922328949,0.9338077015068166,0.3869346733668342,0.8828828828828829,0.7967479674796748,0.9446902654867256,0.9325044404973357,0.8376068376068376,0.8275731483696085,0.005994842503189409,0.9140460850529635,343
rep9_fold0,Functional linear,Functional logistic regression (L1),0.9038449132125076,0.9376744000637806,0.5226130653266332,0.8828828828828829,0.8305084745762712,0.9557522123893806,0.9413854351687388,0.8558951965065502,0.8386350952722634,0.3593813663804626,0.9140535549399814,100
rep9_fold0,Functional linear,Functional linear SVM,0.9024079234125155,0.9340468787371442,0.1407035175879397,0.8828828828828829,0.8166666666666667,0.9513274336283186,0.9378330373001776,0.8484848484848485,0.8342103165112014,0.000774263682681127,0.9149777459615924,343
rep9_fold1,Functional linear,Functional logistic regression (L2),0.898668542019828,0.9288447739775173,0.4120603015075377,0.8558558558558559,0.8189655172413793,0.9535398230088495,0.9342806394316163,0.8370044052863436,0.8093956788647054,0.005994842503189409,0.9108029782716203,343
rep9_fold1,Functional linear,Functional logistic regression (L1),0.9010255871685723,0.9254364984453479,0.4472361809045226,0.8558558558558559,0.8333333333333334,0.9579646017699115,0.9378330373001776,0.8444444444444444,0.8138204576257673,0.3593813663804626,0.9059372460324872,93
rep9_fold1,Functional linear,Functional linear SVM,0.9020857286755206,0.9298014828988279,0.1457286432160804,0.8558558558558559,0.8189655172413793,0.9535398230088495,0.9342806394316163,0.8370044052863436,0.8093956788647054,0.000774263682681127,0.9119354961422875,343
rep9_fold2,Functional linear,Functional logistic regression (L2),0.8359542489358177,0.8984003801076972,0.3768844221105528,0.7946428571428571,0.7807017543859649,0.9445676274944568,0.9147424511545293,0.7876106194690266,0.7392104846373138,0.005994842503189409,0.9194024976928393,343
rep9_fold2,Functional linear,Functional logistic regression (L1),0.8449524673704188,0.9005186886284446,0.3919597989949749,0.7946428571428571,0.7606837606837606,0.9379157427937915,0.9094138543516874,0.777292576419214,0.7325585999366486,0.3593813663804626,0.9154807707060135,99
rep9_fold2,Functional linear,Functional linear SVM,0.8401764464952137,0.9001623376623377,0.1407035175879397,0.7857142857142857,0.8461538461538461,0.9645232815964523,0.9289520426287744,0.8148148148148148,0.750237567310738,0.000774263682681127,0.9203242526325115,343
rep9_fold3,Functional linear,Functional logistic regression (L2),0.7938143514562932,0.8836316122901489,0.4221105527638191,0.7767857142857143,0.696,0.9157427937915743,0.8880994671403197,0.7341772151898734,0.6925285080772885,0.046415888336127774,0.9208143269742806,343
rep9_fold3,Functional linear,Functional logistic regression (L1),0.7816846636938618,0.877910199556541,0.4120603015075377,0.7857142857142857,0.676923076923077,0.9068736141906873,0.8827708703374778,0.7272727272727273,0.692587899904973,0.3593813663804626,0.9206836463679517,95
rep9_fold3,Functional linear,Functional linear SVM,0.8102538306101967,0.8966582198289516,0.1306532663316583,0.8035714285714286,0.743801652892562,0.9312638580931264,0.9058614564831261,0.7725321888412017,0.7348352866645551,0.000774263682681127,0.9212535343966458,343
rep9_fold4,Functional linear,Functional logistic regression (L2),0.8610856340103915,0.9186331960722205,0.4020100502512563,0.8214285714285714,0.7479674796747967,0.9312638580931264,0.9094138543516874,0.7829787234042553,0.7526924295216979,0.005994842503189409,0.9157090084647829,343
rep9_fold4,Functional linear,Functional logistic regression (L1),0.8603895535367123,0.9092294900221729,0.45226130653266333,0.8303571428571429,0.775,0.9401330376940134,0.9182948490230906,0.8017241379310345,0.7704901805511564,0.3593813663804626,0.9137691611935548,96
rep9_fold4,Functional linear,Functional linear SVM,0.8608092867148137,0.918455020589167,0.16080402010050251,0.8125,0.7583333333333333,0.9356984478935698,0.911190053285968,0.7844827586206896,0.7481984478935697,0.000774263682681127,0.917240581777637,343
